,Index,display_url,comments,is_video,likes,caption,labels
31,34,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/74339309_354740358671306_6816845177039124307_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=4417fa86dcadabd934d803a72526a9d3&oe=5E7A4FFD,2083,FALSE,399608,"Photo by @stevewinterphoto | One of the lucky few: Donner was rescued from a major breeding and cub-petting facility in Colorado—and now thrives at a true sanctuary, @turpentinecreek in Eureka Springs, Arkansas. Many roadside zoos use tiger cubs for bottle feeding, petting, and photo ops—and discard or kill them when they’re too big and dangerous to pet: it’s the dark underbelly of hands-on wildlife tourist attractions. Many are nonprofits and pose as rescues or sanctuaries. This is not conservation: Not one captive-bred tiger has ever been successfully released into the wild! You can find a list of true sanctuaries at the Big Cat Sanctuary Alliance. Our story, “The Tigers Next Door,” appears in the December issue, produced with writer Sharon Guynup. #wild #tigers #zoo #conservation #tigerconservation'","['Bengal tiger', 'Mammal', 'Felidae', 'Wildlife', 'Tiger', 'Terrestrial animal', 'Big cats', 'Snout', 'Carnivore', 'Siberian tiger']"
32,35,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/75207298_477659086433885_20788773183441040_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=c6e4fc1a49dad6c58bfddf2b2982dd36&oe=5E6CDAB0,2049,FALSE,686991,"Photo by Charlie Hamilton James @chamiltonjames | //Supported by Nat Geo Society/Wyss Campaign for Nature committed to protecting 30% of the planet by 2030.// At dawn today on the plains of the Mara Naboisho Conservancy, a large male Maasai giraffe feeds on a balanite tree. Maasai giraffes, once common across East Africa, are now listed as endangered. This image was taken using a strobe light held from a nearby car that the giraffe was oblivious to. Shot with help from Stratton Hatfield #campaignfornature'","['Giraffe', 'Wildlife', 'Giraffidae', 'Sky', 'Savanna', 'Tree', 'Nature', 'Natural landscape', 'Grassland', 'Terrestrial animal']"
33,36,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72603019_502821723645540_3753016259343587923_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=59b8bcf0608e795cf3fd66fd16db0060&oe=5E7236B6,4018,FALSE,374266,"Photo by @babaktafreshi | A bird of freedom flies toward the new moon in the red dusk of Tehran, Iran, the country where I was born and based until 2011 and where I left many wonderful memories, family, and friends. A nationwide protest, following a 200% increase in the price of petrol, was met with a brutal crackdown. According to Amnesty International, at least 100 protesters have died. It’s hard to get reliable news as the Internet was shut down by authorities on Saturday. Iran is entirely offline now. An estimated 70% of Iran’s 82 million population is usually connected and widely active on social media despite governmental filters and limited speed. \u2063\u2063\u2063#tehran #iran #iranprotests #miladtower'","['Red', 'Landmark', 'Sky', 'Tower', 'Architecture', 'Spire', 'Night', 'Crescent', 'Finial', 'City']"
34,37,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/75467914_150782276185354_1270489924400076442_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=d821e6aa95cb5b27c8febf3d104fc4e2&oe=5E812486,6318,FALSE,543658,"Photos by @timlaman | Wild baby orangutan update from Gunung Palung in Borneo: Baby Winnie was born in May, and I’ve been documenting her growth over at @timlaman so please check it out. In July, when photo 1 was taken, she never left her mother's body. By October (photos 2 and 3) she was five months old and started exploring (photo 2), and even trying to grab fruits (photo 3). Winnie is the daughter of Walimah, the most famous orangutan in researcher Cheryl Knott’s 25-year- long study in Gunung Palung and the subject of the NatGeo Wild film “Mission Critical: Orangutan on the Edge.” Bornean orangutans are critically endangered, so every baby born in the wild is precious. Learn more at @saveGPorangutans. See how I shot these images @TimLaman. #orangutan #GunungPalung #GunungPalungNationalPark. #Borneo #Indonesia.""","['New World monkey', 'Macaque', 'Primate', 'Old world monkey', 'Organism', 'Leaf', 'Adaptation', 'Maroon leaf monkey', 'White-fronted capuchin', 'Plant']"
35,38,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/75349296_565205657598924_1414110584006258216_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=17c95d01884dc7ff2168013ec5cd9dfd&oe=5E76175F,1172,FALSE,316427,"Photos by @brentstirton | // Supported by Nat Geo Society/Wyss Campaign for Nature committed to protecting 30% of the planet by 2030. // For the December issue, I spent time with African Parks conservation rangers in Zakouma, in Chad, and Garamba, in the Democratic Republic of Congo. I was briefly a witness to their phenomenal dedication as well as to the cost of that dedication. From months away from their families in spartan conditions, to conflict with heavily armed poachers and militias, to working closely with tracker dogs and technology, these people make an incredible contribution to ensuring the survival of a global conservation heritage. The goal of African Parks is to have 20 parks under management by 2020. Without these men and women, that would be impossible. I’m very grateful to all the AP rangers who helped us to tell their story. @natgeo @africanparksnetwork #conservation #endangeredspecies #campaignfornature'","['Canidae', 'Wildlife', 'Dog', 'Wolfdog', 'Czechoslovakian wolfdog', 'Carnivore', 'Canis', 'Saarloos wolfdog', 'Wolf', 'Grass']"
36,40,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73401893_805717106534521_4743540237997542732_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=75c8acd9d50348460a83be0ab022d132&oe=5E7B190A,434,FALSE,168026,"Photo by Sara Hylton @sarahyltonphoto | Women in a village outside Islamabad, Pakistan, learn how to hand-embroider textiles. A women’s empowerment organization called Behbud has trained approximately 300 women many use the income to send their children to school. For more stories follow me @sarahyltonphoto #empowerment #womensrights #Pakistan'","['Human', 'Human body', 'Adaptation', 'Flesh', 'Scene']"
37,41,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74600036_170329604158818_2739654930228765968_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=4ab204c007cc68e73155f88983875575&oe=5E86FC97,682,FALSE,175569,"Photo by Ian Teh @iantehphotography | Palm oil plantation, Carey Island, Selangor, Malaysia. Malaysia and Indonesia together produce 85% of the world\'s palm oil. For a week in Kuala Lumpur, where I\'m based, the city has been shrouded in a toxic haze from burning peat forests—set on fire to clear land for palm oil and pulpwood plantations on the Indonesian island of Sumatra. The resulting haze can travel as far as neighboring Malaysia and Singapore. \nConservation biologist Adam Kamal explains why palm oil is so ubiquitous: ""It is in almost everything: toothpaste, ice cream, cosmetic creams, and even in some fuels. No other crop produces the same amount of vegetable oil per acre that oil palm does."" However, while ""the productivity of well-maintained oil palm is amazing, the key issues now are the sustainable management of palm oil plantations, monocropping with heavy reliance on chemical fertilizers and pesticides, and expansion of plantations into pristine forest areas. High-quality forests are cut down for a one-off profit, which then eases the leasing of a clear-cut area for oil palm plantations. The key is to use already degraded land or land that aren’t primary forest or healthy secondary forest for these plantations as well as making sure that the supply chain is kept sustainable."" Oil palm itself is not evil, but it must be regulated. #palmoil #environment #sustainability'","['Green', 'Grass', 'Plant', 'Artificial turf', 'Groundcover', 'Pattern', 'Field', 'Lawn', 'Plantation', 'Crop']"
38,42,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70606244_444445309594968_3650040576102349054_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=a4458ed751eeb54a5ad2d8439004b09f&oe=5E76A04F,370,FALSE,201284,"Photo by Michaela Skovranova @mishkusk | Deckhand Luca is lost in the moment while sailing through the Great Australian Bight. Deckhands often spend months at sea, and perform a range of strenuous tasks from vessel and barge maintenance  to housekeeping and night watch. Work at sea requires a selfless collaboration between shipmates, long nights and long days—and perhaps a few quiet moments as the sun dips behind the horizon.  #women #thegreataustralianbight #thegreatsouthernreef  #deckhand'","['Vehicle', 'Boat', 'Sky', 'Sail', 'Watercraft', 'Wind', 'Sailing', 'Tall ship', 'Sea', 'Sailing ship']"
39,43,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74457047_422712671736738_5844595508260587536_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=b49fa00e2a831c49d4454b1b16b8d132&oe=5E6D2675,909,FALSE,415344,"Photo by Babak Tafreshi @babaktafreshi | At midnight in outback Australia, under an ocean of stars, the branches of this gum tree connected me to the universe beyond our tiny planet. Less than 100 years ago, everyone could look up and see a spectacular starry night sky. Today most city skies are virtually empty of stars. There is a new generation that has never seen the Milky Way. Natural night sky has became a forgotten part of nature, an essential element of our environment, worthy of preservation. Learn more @babaktafreshi and on International Dark Sky Association www.darksky.org. #saveournightsky #twanight #lightpollution #darksky #outbackaustralia'","['Sky', 'Tree', 'Nature', 'Night', 'Atmospheric phenomenon', 'Atmosphere', 'Natural landscape', 'Woody plant', 'Star', 'Branch']"
40,44,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73170489_773390386813410_8165616474582388928_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=f098cf64e73c65ce57e3c873485a1ea4&oe=5E7606A3,559,FALSE,156750,"Photo by Michael Yamashita @yamashitaphoto | Sad times for Venice: This year has brought the worst flooding in half a century, with over six feet of water submerging the city’s most revered historical sites. A state of emergency was declared late last week, and St. Mark’s Square was also closed. Pictured here is the square in 1993, when the water was barely ankle-deep. My heart goes out to Venice. #acquaalta #Venice #piazzasanmarco #flooding #veniceitaly'","['Water', 'Reflection', 'Screenshot']"
41,45,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/71720555_234630040853572_1417591650177706347_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=583a63d7e08aab93efc338bbff3724b2&oe=5E7A7241,413,FALSE,162213,"Photos by Amber Bracken @photobracken | Jasilyn Charger was part of a youth group that, while founded originally to respond to the suicide epidemic in her community, established the first tiny prayer camp in opposition to the Dakota Access Pipeline. She, like many Native American and Indigenous youth, has overcome incredible obstacles and losses to become an activist, and continues to organize for Native American rights and for the environment. \nIn February 2018, on the one-year anniversary of the end of the Standing Rock protests, and for the first time since then, Jasilyn picked up the staff she carried at Standing Rock. ""It felt like picking up a piece of me that had been missing,"" she said. The staff was gifted to the Lakota woman during one of the councils at the Dakota Access Pipeline resistance, but after the camps were shut down, she put it away and hadn\'t touched it since. \n#StandingRock #youthforclimate #indigenousrights #climatecrisis'","['Antler', 'Photography', 'Visual arts']"
42,46,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74391674_2236807479945312_5316038799052977792_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=0569cede5767ddec8a82913157f5d73f&oe=5E7D7FC6,3081,FALSE,475842,"Photo by @beckythale | Over the course of a year, I visited the National Zoo several times to document the growth of giant panda Bei Bei, born to Mei Xiang in 2015. Bei Bei has been on loan from the Chinese government and is being sent back to China today. \nI got used to the protective clothing and face mask I was required to wear, learned about frozen panda ""fruitsicles,"" and how much bamboo these incredible animals consume. As a Washingtonian for the last 20 years, my experience at the zoo had always been rushed and frenetic, with my children pulling me in a million directions. I haven\'t shot anywhere that felt more ""behind the scenes"" than inside this panda enclosure.'","['Panda', 'Vertebrate', 'Mammal', 'Terrestrial animal', 'Snout', 'Bear', 'Fur', 'Carnivore', 'Adaptation', 'Organism']"
43,47,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/74649527_245300496438219_2540248850145785600_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=48f91a398049e8e34160bb35e153e45d&oe=5E7227A7,333,FALSE,170511,"Photo by Simon Norfolk @simonnorfolkstudio I The U.K.'s largest rock salt (halite) mine is in northwest England at Winsford, Cheshire. Rock salt was laid down in this region some 220 million years ago, and the caverns created by extraction have proved valuably secure. A subsidiary of Salt Union, the Deepstore-run part of the mine once held millions of private documents, such as medical records, police records, and courtroom evidence and transcripts. Follow me @simonnorfolkstudio for updates, outtakes, unpublished and archive material. #underground #uk #england #cheshire #cave""","['Architecture', 'Wall', 'Building', 'Stairs', 'Sky', 'Wood', 'Room', 'Furniture', 'Door', 'City']"
